,hour,minute,price,time
745,7,34,110.5,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=34, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
746,7,34,110.49,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=34, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
747,7,34,110.47,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=34, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
748,7,34,110.48,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=34, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
749,7,34,110.48,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=34, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
750,7,34,110.48,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=34, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
751,7,34,110.63,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=34, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
752,7,34,110.49,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=34, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
753,7,34,110.49,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=34, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
754,7,34,110.5,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=34, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
755,7,34,110.48,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=34, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
756,7,34,110.48,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=34, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
757,7,35,110.5,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=35, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
758,7,35,110.5,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=35, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
759,7,35,110.49,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=35, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
760,7,35,110.49,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=35, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
761,7,35,110.5,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=35, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
762,7,35,110.5,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=35, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
763,7,35,110.49,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=35, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
764,7,35,110.49,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=35, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
765,7,35,110.5,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=35, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
766,7,35,110.47,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=35, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
767,7,35,110.49,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=35, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
768,7,36,110.49,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=36, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
769,7,36,110.49,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=36, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
770,7,36,110.47,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=36, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
771,7,36,110.47,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=36, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
772,7,36,NASDAQ,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=36, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
773,7,36,110.43,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=36, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
774,7,36,NASDAQ,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=36, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
775,7,36,110.51,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=36, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
776,7,36,110.51,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=36, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
777,7,36,NASDAQ,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=36, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
778,7,36,110.51,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=36, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
779,7,36,110.51,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=36, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
780,7,37,110.51,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=37, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
781,7,37,110.51,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=37, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
782,7,37,110.51,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=37, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
783,7,37,110.36,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=37, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
784,7,37,110.36,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=37, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
785,7,37,110.36,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=37, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
786,7,37,110.27,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=37, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
787,7,37,110.24,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=37, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
788,7,37,110.29,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=37, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
789,7,37,110.27,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=37, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
790,7,37,110.27,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=37, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
791,7,37,NASDAQ,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=37, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
792,7,38,110.28,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=38, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
793,7,38,110.27,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=38, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
794,7,38,110.25,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=38, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
795,7,38,110.25,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=38, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
796,7,38,110.25,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=38, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
797,7,38,110.25,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=38, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
798,7,38,110.25,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=38, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
799,7,38,110.26,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=38, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
800,7,38,110.22,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=38, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
801,7,38,110.22,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=38, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
802,7,38,110.22,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=38, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
803,7,38,110.22,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=38, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
804,7,39,110.22,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=39, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
805,7,39,110.27,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=39, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
806,7,39,110.27,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=39, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
807,7,39,110.25,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=39, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
808,7,39,NASDAQ,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=39, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
809,7,39,110.25,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=39, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
810,7,39,110.25,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=39, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
811,7,39,110.25,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=39, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
812,7,39,110.25,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=39, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
813,7,39,110.25,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=39, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
814,7,39,110.25,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=39, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
815,7,39,110.25,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=39, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
816,7,40,110.28,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=40, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
817,7,40,110.28,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=40, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
818,7,40,110.28,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=40, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
819,7,40,110.28,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=40, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
820,7,40,110.28,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=40, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
821,7,40,110.26,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=40, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
822,7,40,110.26,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=40, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
823,7,40,110.26,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=40, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
824,7,40,110.26,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=40, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
825,7,40,110.26,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=40, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
826,7,40,110.28,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=40, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
827,7,40,110.3,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=40, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
828,7,41,110.3,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=41, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
829,7,41,110.3,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=41, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
830,7,41,110.3,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=41, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
831,7,41,110.3,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=41, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
832,7,41,110.35,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=41, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
833,7,41,110.35,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=41, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
834,7,41,110.35,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=41, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
835,7,41,110.35,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=41, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
836,7,41,110.35,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=41, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
837,7,41,110.35,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=41, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
838,7,41,110.46,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=41, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
839,7,41,110.35,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=41, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
840,7,42,110.34,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=42, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
841,7,42,110.34,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=42, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
842,7,42,110.43,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=42, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
843,7,42,110.43,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=42, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
844,7,42,110.43,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=42, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
845,7,42,110.43,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=42, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
846,7,42,110.43,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=42, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
847,7,42,110.43,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=42, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
848,7,42,110.43,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=42, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
849,7,42,110.51,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=42, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
850,7,42,110.36,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=42, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
851,7,42,110.36,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=42, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
852,7,43,110.58,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=43, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
853,7,43,110.4,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=43, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
854,7,43,110.47,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=43, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
855,7,43,110.47,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=43, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
856,7,43,110.47,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=43, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
857,7,43,110.59,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=43, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
858,7,43,110.59,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=43, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
859,7,43,110.59,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=43, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
860,7,43,110.59,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=43, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
861,7,43,110.59,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=43, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
862,7,43,110.59,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=43, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
863,7,43,110.59,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=43, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
864,7,44,110.59,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=44, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
865,7,44,110.59,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=44, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
866,7,44,110.59,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=44, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
867,7,44,110.48,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=44, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
868,7,44,110.48,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=44, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
869,7,44,110.76,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=44, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
870,7,44,110.76,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=44, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
871,7,44,110.76,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=44, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
872,7,44,110.76,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=44, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
873,7,44,110.76,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=44, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
874,7,44,110.76,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=44, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
875,7,44,110.76,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=44, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
876,7,45,110.78,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=45, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
877,7,45,110.53,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=45, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
878,7,45,110.53,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=45, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
879,7,45,110.78,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=45, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
880,7,45,110.78,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=45, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
881,7,45,110.78,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=45, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
882,7,45,110.78,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=45, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
883,7,45,110.78,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=45, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
884,7,45,110.78,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=45, tm_sec=40, tm_wday=0, tm_yday=54, tm_isdst=0)"
885,7,45,110.74,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=45, tm_sec=45, tm_wday=0, tm_yday=54, tm_isdst=0)"
886,7,45,110.74,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=45, tm_sec=50, tm_wday=0, tm_yday=54, tm_isdst=0)"
887,7,45,110.74,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=45, tm_sec=55, tm_wday=0, tm_yday=54, tm_isdst=0)"
888,7,46,110.74,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=46, tm_sec=0, tm_wday=0, tm_yday=54, tm_isdst=0)"
889,7,46,110.74,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=46, tm_sec=5, tm_wday=0, tm_yday=54, tm_isdst=0)"
890,7,46,110.74,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=46, tm_sec=10, tm_wday=0, tm_yday=54, tm_isdst=0)"
891,7,46,110.71,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=46, tm_sec=15, tm_wday=0, tm_yday=54, tm_isdst=0)"
892,7,46,110.71,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=46, tm_sec=20, tm_wday=0, tm_yday=54, tm_isdst=0)"
893,7,46,110.77,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=46, tm_sec=25, tm_wday=0, tm_yday=54, tm_isdst=0)"
894,7,46,110.77,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=46, tm_sec=30, tm_wday=0, tm_yday=54, tm_isdst=0)"
895,7,46,110.77,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=23, tm_hour=7, tm_min=46, tm_sec=35, tm_wday=0, tm_yday=54, tm_isdst=0)"
